customer_id,age,tenure_months,account_type,monthly_balance_eur,num_products,monthly_transaction_count,monthly_transaction_amount_eur,has_direct_debits,direct_debit_count,uses_digital_bank_secondary,was_kbc_ulster_customer,months_since_switching,experienced_switching_difficulty,branch_visits_monthly,customer_service_calls_6months,has_complaint_history,credit_score_band,has_mortgage,has_savings_goal,churn
IRLBANK_07340,26,117,Current + Savings,3384.54,2,115,4147.03,True,9,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07341,39,51,Current Account,1299.49,1,196,6990.97,True,7,True,False,0,False,1,1,False,Low,False,False,1
IRLBANK_07342,27,62,Current + Savings,1708.44,4,137,4919.45,True,4,True,True,2,True,1,1,False,Medium,False,False,1
IRLBANK_07343,50,53,Current Account,5090.09,2,48,1794.63,False,0,False,False,0,False,3,1,False,High,False,False,0
IRLBANK_07344,42,136,Current + Mortgage,328.82,5,141,5059.89,True,11,True,False,0,False,0,3,False,Medium,True,False,0
IRLBANK_07345,49,51,Current Account,12178.9,2,98,3550.15,True,2,False,False,0,False,0,1,True,Medium,False,True,1
IRLBANK_07346,48,131,Savings Account,12509.47,2,6,319.99,False,0,True,True,4,False,0,2,False,Low,False,True,0
IRLBANK_07347,34,159,Current + Savings,9684.09,4,124,4463.02,True,8,True,False,0,False,0,4,False,Medium,False,False,0
IRLBANK_07348,31,42,Current Account,18133.1,2,48,1794.63,True,14,True,False,0,False,2,2,False,Medium,False,False,0
IRLBANK_07349,58,59,Current + Savings,6378.77,3,176,6288.76,True,9,True,False,0,False,3,3,False,Low,False,True,0
IRLBANK_07350,59,92,Current + Mortgage,5220.95,3,44,1654.19,True,1,False,False,0,False,4,1,False,High,True,False,0
IRLBANK_07351,62,25,Current + Savings,6026.16,2,32,1232.86,True,7,False,False,0,False,1,0,False,Low,False,True,0
IRLBANK_07352,29,172,Current + Mortgage,1606.69,3,16,671.1,True,12,True,False,0,False,1,1,False,Medium,True,False,0
IRLBANK_07353,45,73,Current Account,5744.3,2,126,4533.24,True,4,True,True,8,True,1,1,False,High,False,False,1
IRLBANK_07354,50,98,Current Account,6242.85,1,131,4708.79,True,12,False,True,35,True,3,0,False,Medium,False,True,0
IRLBANK_07355,32,101,Current + Mortgage,11571.41,5,39,1478.64,False,0,False,False,0,False,1,2,False,Medium,True,False,0
IRLBANK_07356,43,82,Current Account,3420.7,1,73,2672.39,False,0,True,False,0,False,0,1,False,Low,False,False,1
IRLBANK_07357,40,122,Current + Savings,774.09,2,102,3690.59,True,8,True,False,0,False,0,2,False,Low,False,False,0
IRLBANK_07358,35,19,Savings Account,7279.74,1,14,600.88,False,0,False,True,35,False,0,3,False,Medium,False,True,1
IRLBANK_07359,25,153,Savings Account,12407.78,1,18,741.32,False,0,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_07360,50,126,Current + Savings,27935.91,2,175,6253.65,False,0,True,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07361,40,94,Current + Savings,756.72,2,158,5656.77,False,0,True,False,0,False,0,2,False,High,False,True,0
IRLBANK_07362,59,48,Current + Mortgage,10974.44,4,177,6323.87,False,0,True,False,0,False,2,1,False,High,True,False,0
IRLBANK_07363,50,18,Current Account,7247.56,2,151,5411.0,True,13,True,True,17,False,0,1,False,Medium,False,False,0
IRLBANK_07364,50,100,Current + Savings,123.65,2,121,4357.69,True,1,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_07365,38,53,Current Account,10133.64,1,124,4463.02,False,0,True,False,0,False,1,0,False,Low,False,False,1
IRLBANK_07366,47,134,Current + Savings,212.4,3,185,6604.75,True,2,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07367,53,67,Current Account,12306.48,2,110,3971.47,True,10,False,False,0,False,0,1,False,Low,False,False,0
IRLBANK_07368,28,80,Current + Savings,10221.59,2,138,4954.56,True,10,True,False,0,False,1,4,False,Medium,False,True,0
IRLBANK_07369,32,75,Current Account,9315.97,1,124,4463.02,True,7,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_07370,50,162,Current Account,1022.63,2,16,671.1,True,13,False,False,0,False,0,0,False,High,False,False,0
IRLBANK_07371,53,59,Current + Savings,20109.7,4,77,2812.83,True,11,True,False,0,False,0,1,False,Low,False,True,0
IRLBANK_07372,59,25,Current Account,18334.2,1,75,2742.61,True,6,False,False,0,False,0,1,False,High,False,False,0
IRLBANK_07373,36,34,Current + Savings,18441.59,2,148,5305.67,True,13,True,True,10,False,0,1,False,Medium,False,False,1
IRLBANK_07374,29,167,Current + Savings,3574.83,2,80,2918.16,True,14,True,False,0,False,0,1,False,Low,False,False,0
IRLBANK_07375,46,111,Current Account,5420.91,1,165,5902.54,True,1,True,True,15,True,0,1,False,Medium,False,False,1
IRLBANK_07376,55,166,Savings Account,976.4,1,6,319.99,True,6,False,True,24,True,1,0,False,High,False,False,1
IRLBANK_07377,31,24,Current + Mortgage,419.58,3,175,6253.65,True,7,True,False,0,False,1,3,True,High,True,False,0
IRLBANK_07378,48,64,Current + Mortgage,484.61,3,159,5691.88,True,7,True,False,0,False,2,2,False,Medium,True,True,0
IRLBANK_07379,21,95,Savings Account,6728.9,1,17,706.21,False,0,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_07380,52,29,Current Account,3101.82,1,20,811.54,True,13,True,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_07381,59,136,Current Account,6931.54,1,88,3199.05,True,8,False,False,0,False,5,0,False,Medium,False,False,0
IRLBANK_07382,26,127,Current + Savings,7184.94,3,179,6394.09,True,14,True,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_07383,49,157,Current + Savings,19006.61,3,114,4111.91,True,6,False,False,0,False,0,3,False,Medium,False,True,0
IRLBANK_07384,48,10,Current Account,17115.79,2,155,5551.44,False,0,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_07385,43,129,Savings Account,10143.36,1,8,390.22,False,0,True,False,0,False,0,1,False,Medium,False,True,1
IRLBANK_07386,42,115,Current + Savings,13652.14,3,58,2145.73,True,12,True,False,0,False,0,3,False,Medium,False,True,0
IRLBANK_07387,35,166,Savings Account,25.32,2,11,495.55,False,0,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07388,27,111,Current + Savings,125.26,4,141,5059.89,True,2,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07389,48,4,Current Account,4908.59,1,76,2777.72,True,7,True,False,0,False,1,1,False,High,False,False,1
IRLBANK_07390,44,160,Current + Savings,8483.45,2,78,2847.94,False,0,False,False,0,False,1,0,False,Medium,False,True,0
IRLBANK_07391,43,24,Current + Savings,12642.3,4,174,6218.54,True,1,True,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_07392,50,57,Current + Savings,4743.04,2,188,6710.08,True,1,True,False,0,False,2,0,False,Low,False,False,0
IRLBANK_07393,27,131,Current + Savings,22529.63,3,36,1373.31,True,6,True,False,0,False,4,1,False,Medium,False,False,0
IRLBANK_07394,62,89,Current + Savings,13498.56,4,193,6885.63,True,14,False,False,0,False,2,5,False,Medium,False,False,0
IRLBANK_07395,60,95,Current + Savings,867.42,3,131,4708.79,True,6,True,False,0,False,4,1,True,Medium,False,False,0
IRLBANK_07396,29,81,Current Account,4641.1,1,74,2707.5,True,1,False,False,0,False,1,2,False,High,False,False,0
IRLBANK_07397,38,113,Current + Mortgage,42194.03,3,105,3795.92,True,8,False,False,0,False,1,1,False,Medium,True,False,0
IRLBANK_07398,65,63,Current + Mortgage,4220.27,3,139,4989.67,False,0,False,True,29,False,2,1,False,Low,True,False,0
IRLBANK_07399,49,37,Current + Savings,3905.6,3,149,5340.78,True,9,False,False,0,False,1,1,True,Medium,False,True,0
IRLBANK_07400,53,151,Current Account,2786.03,2,96,3479.93,True,8,True,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07401,43,107,Current Account,5331.87,1,41,1548.86,True,11,False,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_07402,41,133,Current + Mortgage,10470.43,3,159,5691.88,True,13,False,True,28,False,0,1,False,Medium,True,False,0
IRLBANK_07403,43,40,Current + Mortgage,389.09,3,175,6253.65,True,1,True,False,0,False,1,0,False,Medium,True,True,0
IRLBANK_07404,35,105,Current Account,14449.35,1,62,2286.18,True,11,False,False,0,False,0,5,False,Medium,False,False,0
IRLBANK_07405,41,98,Current + Savings,19967.38,2,106,3831.03,True,13,True,False,0,False,2,1,False,Medium,False,False,0
IRLBANK_07406,52,74,Current + Savings,12152.85,2,57,2110.62,True,8,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_07407,32,133,Current Account,19780.81,1,21,846.65,True,5,False,True,24,True,0,3,False,High,False,False,1
IRLBANK_07408,44,108,Savings Account,797.72,1,14,600.88,True,6,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_07409,41,83,Current + Savings,4784.26,2,85,3093.71,True,3,False,False,0,False,1,3,False,High,False,False,0
IRLBANK_07410,55,67,Current Account,589.54,1,137,4919.45,True,12,False,False,0,False,3,5,False,Medium,False,True,0
IRLBANK_07411,30,112,Current Account,14503.99,1,16,671.1,True,14,True,False,0,False,0,3,False,Low,False,True,0
IRLBANK_07412,57,156,Current Account,24384.08,2,143,5130.12,True,7,False,False,0,False,3,3,False,Medium,False,False,0
IRLBANK_07413,50,122,Current + Mortgage,2827.74,4,186,6639.86,True,15,False,True,27,False,2,0,False,Medium,True,False,0
IRLBANK_07414,44,126,Current + Savings,6132.54,2,29,1127.53,True,12,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_07415,56,45,Current + Savings,2826.88,2,105,3795.92,True,9,False,False,0,False,1,0,False,Low,False,True,0
IRLBANK_07416,30,171,Current + Savings,3809.75,2,150,5375.89,False,0,True,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_07417,38,11,Current + Mortgage,5178.63,4,164,5867.43,True,14,False,False,0,False,0,0,False,High,True,True,0
IRLBANK_07418,65,170,Current Account,12515.81,1,73,2672.39,True,11,False,False,0,False,4,2,False,Medium,False,False,0
IRLBANK_07419,42,142,Current Account,1271.94,2,33,1267.97,True,3,False,False,0,False,3,3,False,Medium,False,True,0
IRLBANK_07420,44,125,Current Account,1366.82,2,150,5375.89,True,12,False,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_07421,47,156,Current + Mortgage,1803.79,5,174,6218.54,True,11,True,True,18,True,1,0,False,Low,True,True,0
IRLBANK_07422,43,149,Savings Account,436.94,1,11,495.55,False,0,False,False,0,False,0,0,False,Medium,False,False,1
IRLBANK_07423,44,113,Current + Savings,8250.58,2,141,5059.89,True,3,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_07424,43,141,Current Account,1684.43,1,76,2777.72,True,8,False,False,0,False,1,1,True,Low,False,False,1
IRLBANK_07425,43,49,Current + Savings,4603.45,2,66,2426.62,True,1,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07426,33,72,Current Account,9256.47,1,123,4427.91,True,1,True,False,0,False,4,1,False,Medium,False,True,0
IRLBANK_07427,50,81,Savings Account,4767.39,1,7,355.11,False,0,True,False,0,False,1,2,False,Low,False,True,1
IRLBANK_07428,34,96,Current Account,18917.14,1,122,4392.8,True,11,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07429,41,143,Current + Savings,11728.53,2,152,5446.11,True,2,False,False,0,False,1,1,False,Low,False,False,0
IRLBANK_07430,38,29,Current + Savings,2550.87,2,36,1373.31,True,10,False,False,0,False,0,3,False,Low,False,False,0
IRLBANK_07431,44,62,Current + Mortgage,1117.87,4,128,4603.46,True,15,False,False,0,False,1,2,False,High,True,True,0
IRLBANK_07432,47,170,Current Account,17987.64,2,131,4708.79,True,11,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_07433,46,169,Current + Savings,4045.48,3,105,3795.92,False,0,False,True,33,False,3,0,False,High,False,False,0
IRLBANK_07434,38,99,Current + Mortgage,3856.76,3,190,6780.3,False,0,True,False,0,False,1,0,False,Medium,True,False,0
IRLBANK_07435,33,128,Current Account,13286.02,2,18,741.32,True,12,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_07436,21,84,Current + Savings,75.19,4,163,5832.32,True,1,False,False,0,False,1,1,False,High,False,False,0
IRLBANK_07437,46,170,Current + Savings,4798.89,3,82,2988.38,True,6,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_07438,37,75,Current Account,10023.07,2,186,6639.86,True,10,True,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_07439,53,38,Current Account,15107.21,1,141,5059.89,True,14,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_07440,48,55,Current Account,17317.13,2,92,3339.49,True,9,False,False,0,False,3,2,False,Medium,False,True,0
IRLBANK_07441,37,155,Current + Savings,5014.09,2,137,4919.45,False,0,True,False,0,False,1,1,False,Medium,False,True,0
IRLBANK_07442,34,92,Current Account,15055.62,2,142,5095.01,True,8,False,False,0,False,1,1,False,Low,False,False,0
IRLBANK_07443,36,73,Current Account,291.34,1,25,987.09,True,3,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_07444,59,51,Current + Savings,2915.65,2,32,1232.86,True,1,False,False,0,False,8,1,False,Medium,False,False,0
IRLBANK_07445,52,31,Savings Account,84.43,1,13,565.77,False,0,False,False,0,False,0,0,False,Low,False,False,1
IRLBANK_07446,38,45,Current Account,1447.62,1,97,3515.04,True,15,True,False,0,False,2,1,False,High,False,True,0
IRLBANK_07447,31,178,Savings Account,10320.06,1,16,671.1,False,0,True,False,0,False,1,2,True,Medium,False,False,1
IRLBANK_07448,43,159,Current + Mortgage,35.47,5,120,4322.58,True,6,False,False,0,False,0,3,False,High,True,False,0
IRLBANK_07449,38,91,Current Account,5922.84,1,89,3234.16,True,7,True,True,33,True,2,1,False,Medium,False,True,1
IRLBANK_07450,50,177,Current Account,4275.29,1,42,1583.97,True,2,False,False,0,False,0,1,False,Low,False,False,0
IRLBANK_07451,27,81,Current Account,1048.81,2,35,1338.2,True,11,False,False,0,False,3,0,False,High,False,False,0
IRLBANK_07452,44,169,Current Account,9257.59,1,74,2707.5,True,11,True,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_07453,61,162,Current + Savings,9450.49,4,180,6429.2,True,11,True,False,0,False,3,1,False,Medium,False,True,0
IRLBANK_07454,47,103,Current + Mortgage,10367.2,3,112,4041.69,True,9,True,True,18,True,0,1,False,Medium,True,True,0
IRLBANK_07455,31,117,Current + Savings,11595.83,4,34,1303.09,True,4,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_07456,41,115,Savings Account,3026.6,2,11,495.55,False,0,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_07457,38,80,Savings Account,41102.24,1,8,390.22,False,0,True,False,0,False,1,1,False,Low,False,False,1
IRLBANK_07458,36,72,Current Account,606.01,2,146,5235.45,False,0,False,True,18,True,4,2,False,Medium,False,True,1
IRLBANK_07459,39,22,Current Account,8346.07,1,114,4111.91,True,10,True,False,0,False,0,2,False,Medium,False,False,1
IRLBANK_07460,41,49,Current + Savings,28261.87,3,191,6815.41,True,13,False,False,0,False,1,2,True,Low,False,True,0
IRLBANK_07461,55,179,Current + Savings,2032.02,2,92,3339.49,True,7,False,False,0,False,2,0,False,Medium,False,False,0
IRLBANK_07462,48,81,Current Account,2607.23,2,71,2602.17,False,0,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_07463,51,107,Current Account,6863.75,1,65,2391.51,True,2,False,True,33,True,1,0,False,High,False,True,0
IRLBANK_07464,49,105,Savings Account,12158.88,1,6,319.99,False,0,False,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_07465,29,114,Current + Savings,3191.26,2,39,1478.64,True,2,True,False,0,False,1,3,False,Low,False,True,0
IRLBANK_07466,43,106,Savings Account,14501.01,1,5,284.88,False,0,False,False,0,False,0,4,False,Medium,False,False,0
IRLBANK_07467,46,148,Current + Savings,2206.49,2,153,5481.22,True,13,False,True,9,True,1,2,False,High,False,False,1
IRLBANK_07468,49,1,Current + Savings,16595.1,4,52,1935.07,True,6,False,False,0,False,2,2,False,Medium,False,False,1
IRLBANK_07469,60,116,Current Account,2333.02,1,61,2251.07,True,2,True,False,0,False,3,1,True,Medium,False,False,1
IRLBANK_07470,38,111,Current + Mortgage,7686.86,5,129,4638.57,True,15,True,False,0,False,0,1,False,Low,True,False,0
IRLBANK_07471,39,125,Current Account,3542.73,1,69,2531.95,True,11,True,False,0,False,1,1,False,Low,False,False,1
IRLBANK_07472,42,134,Current Account,3106.81,2,106,3831.03,False,0,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07473,35,23,Current + Savings,3495.59,3,164,5867.43,True,3,True,False,0,False,3,1,False,High,False,False,0
IRLBANK_07474,34,128,Current Account,5532.41,1,188,6710.08,True,9,False,False,0,False,1,2,False,Low,False,False,0
IRLBANK_07475,32,26,Savings Account,14917.15,1,15,635.99,False,0,True,False,0,False,1,1,False,Low,False,False,1
IRLBANK_07476,36,132,Current + Mortgage,11394.24,3,26,1022.2,False,0,False,False,0,False,1,1,True,High,True,False,0
IRLBANK_07477,27,97,Current + Savings,4773.11,2,199,7096.3,False,0,True,False,0,False,4,0,False,Low,False,False,0
IRLBANK_07478,63,140,Current Account,2652.07,1,162,5797.21,True,13,False,False,0,False,5,1,False,Medium,False,False,0
IRLBANK_07479,43,156,Current + Savings,15409.7,2,140,5024.78,True,11,False,False,0,False,1,2,False,Low,False,True,0
IRLBANK_07480,38,3,Current + Savings,16333.16,4,39,1478.64,True,7,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07481,47,27,Savings Account,4836.35,1,11,495.55,False,0,True,True,28,False,2,3,False,High,False,False,1
IRLBANK_07482,24,51,Current + Savings,9521.77,2,75,2742.61,False,0,False,False,0,False,1,3,False,Medium,False,False,1
IRLBANK_07483,63,53,Current + Mortgage,3686.94,4,65,2391.51,True,15,False,True,32,True,3,2,False,Medium,True,True,0
IRLBANK_07484,50,121,Current + Mortgage,1291.66,5,165,5902.54,True,13,False,False,0,False,1,1,True,Medium,True,False,0
IRLBANK_07485,42,3,Current + Savings,3102.76,2,170,6078.1,True,11,True,False,0,False,1,2,False,High,False,True,1
IRLBANK_07486,51,168,Current Account,9167.75,1,21,846.65,True,10,False,False,0,False,0,5,False,Medium,False,True,0
IRLBANK_07487,43,92,Current + Savings,11736.9,3,85,3093.71,True,5,False,False,0,False,1,3,True,Low,False,True,0
IRLBANK_07488,44,59,Current Account,15265.74,2,121,4357.69,True,8,False,True,6,False,2,1,False,High,False,False,1
IRLBANK_07489,41,163,Current + Savings,142.97,3,118,4252.36,True,11,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07490,28,99,Savings Account,5330.58,1,12,530.66,True,4,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07491,36,37,Current + Savings,2560.78,2,35,1338.2,True,7,False,False,0,False,0,3,False,Medium,False,True,0
IRLBANK_07492,46,47,Savings Account,9215.08,1,13,565.77,False,0,False,False,0,False,1,1,False,Medium,False,False,1
IRLBANK_07493,51,29,Current + Mortgage,2251.81,5,145,5200.34,True,7,False,False,0,False,0,0,False,Medium,True,False,0
IRLBANK_07494,51,64,Current Account,6682.85,2,80,2918.16,True,13,False,True,7,True,1,1,False,Medium,False,False,1
IRLBANK_07495,34,166,Current Account,9957.32,1,170,6078.1,True,13,True,False,0,False,2,1,False,Medium,False,False,1
IRLBANK_07496,42,158,Current + Savings,11759.67,2,44,1654.19,True,14,False,False,0,False,2,1,False,Medium,False,False,0
IRLBANK_07497,23,133,Savings Account,2511.86,1,5,284.88,False,0,False,False,0,False,0,1,False,High,False,True,0
IRLBANK_07498,46,111,Current + Savings,735.45,3,181,6464.31,True,12,True,False,0,False,2,0,False,High,False,True,0
IRLBANK_07499,53,11,Current + Mortgage,1974.51,4,126,4533.24,True,13,True,False,0,False,1,2,False,High,True,True,0
IRLBANK_07500,22,106,Current + Savings,7312.97,2,143,5130.12,True,9,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07501,39,17,Current + Savings,330.32,2,59,2180.84,False,0,False,True,8,False,0,3,False,Medium,False,False,1
IRLBANK_07502,20,16,Current Account,1384.0,2,177,6323.87,False,0,False,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_07503,61,109,Current + Savings,43184.62,2,122,4392.8,True,7,False,True,27,True,0,2,False,Medium,False,True,0
IRLBANK_07504,25,121,Savings Account,3854.43,1,6,319.99,False,0,True,False,0,False,0,3,False,Low,False,True,1
IRLBANK_07505,66,127,Current + Savings,5489.79,2,20,811.54,True,10,True,False,0,False,5,0,False,Medium,False,False,0
IRLBANK_07506,37,67,Current + Savings,88.55,3,172,6148.32,True,14,True,False,0,False,1,0,False,Low,False,False,0
IRLBANK_07507,46,70,Current + Savings,7170.1,2,70,2567.06,True,2,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_07508,29,52,Current + Mortgage,3147.88,4,39,1478.64,False,0,True,False,0,False,2,1,False,Medium,True,True,0
IRLBANK_07509,41,111,Current + Savings,6043.47,3,103,3725.7,True,3,False,False,0,False,1,0,True,High,False,False,0
IRLBANK_07510,38,8,Current + Savings,5974.38,3,109,3936.36,False,0,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_07511,48,97,Current + Savings,27401.65,2,39,1478.64,False,0,False,True,1,False,3,2,False,Medium,False,False,0
IRLBANK_07512,36,137,Savings Account,2498.61,1,17,706.21,False,0,False,False,0,False,2,1,False,Medium,False,True,0
IRLBANK_07513,39,4,Current Account,6759.82,1,96,3479.93,True,9,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_07514,34,159,Current Account,3844.35,2,89,3234.16,True,12,True,False,0,False,2,2,False,Low,False,False,0
IRLBANK_07515,43,3,Current Account,4385.45,1,120,4322.58,True,4,True,False,0,False,3,1,False,High,False,False,1
IRLBANK_07516,30,29,Current + Mortgage,457.3,4,145,5200.34,True,10,False,False,0,False,1,1,False,Medium,True,False,0
IRLBANK_07517,31,129,Current Account,9329.64,1,34,1303.09,True,4,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_07518,63,42,Current + Savings,1738.14,2,190,6780.3,True,14,False,False,0,False,3,2,False,Medium,False,True,0
IRLBANK_07519,46,175,Current + Savings,5056.25,2,126,4533.24,True,10,True,False,0,False,1,0,False,High,False,True,0
IRLBANK_07520,42,27,Current + Savings,4557.1,2,198,7061.19,True,14,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07521,28,38,Current + Savings,5051.02,2,102,3690.59,True,15,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_07522,34,105,Current Account,3767.02,1,153,5481.22,True,9,True,True,32,False,1,2,False,Medium,False,False,1
IRLBANK_07523,47,138,Current + Mortgage,2220.64,4,42,1583.97,False,0,True,True,21,True,1,2,False,Medium,True,False,0
IRLBANK_07524,33,89,Current + Mortgage,4764.01,4,93,3374.6,True,6,False,False,0,False,0,1,False,Medium,True,False,0
IRLBANK_07525,33,44,Current + Savings,378.57,2,164,5867.43,True,9,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07526,42,45,Current + Mortgage,2219.98,3,102,3690.59,True,9,True,False,0,False,1,2,True,Medium,True,False,0
IRLBANK_07527,40,156,Current Account,12291.3,2,143,5130.12,True,15,True,True,6,False,0,4,False,Medium,False,False,0
IRLBANK_07528,37,76,Current Account,14802.93,2,188,6710.08,True,3,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_07529,65,47,Current + Savings,10050.82,2,79,2883.05,True,6,False,False,0,False,4,1,False,Medium,False,False,0
IRLBANK_07530,35,90,Current + Savings,8009.65,3,19,776.43,False,0,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07531,45,94,Current Account,13339.32,2,71,2602.17,True,14,True,False,0,False,1,0,False,High,False,False,0
IRLBANK_07532,57,99,Current + Savings,1094.18,2,175,6253.65,True,6,False,False,0,False,5,1,False,Medium,False,False,0
IRLBANK_07533,40,176,Current Account,5959.81,1,77,2812.83,True,4,False,False,0,False,3,0,False,High,False,False,0
IRLBANK_07534,29,130,Current + Mortgage,989.24,5,189,6745.19,False,0,True,False,0,False,1,0,False,High,True,True,0
IRLBANK_07535,42,106,Current + Savings,12035.8,2,133,4779.01,True,11,False,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_07536,29,162,Savings Account,5881.03,1,15,635.99,False,0,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_07537,20,110,Current + Mortgage,13286.9,4,123,4427.91,True,15,True,False,0,False,1,1,False,High,True,True,0
IRLBANK_07538,47,106,Current Account,12838.13,1,134,4814.12,True,13,False,False,0,False,0,3,True,Medium,False,False,1
IRLBANK_07539,35,48,Current + Savings,5022.06,3,64,2356.4,True,12,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_07540,57,128,Current Account,5495.32,1,129,4638.57,True,13,True,False,0,False,6,3,False,High,False,True,0
IRLBANK_07541,63,59,Current Account,229.4,1,198,7061.19,True,1,True,False,0,False,1,2,False,Medium,False,False,1
IRLBANK_07542,61,129,Current Account,5930.52,1,85,3093.71,True,3,False,False,0,False,3,0,False,High,False,False,0
IRLBANK_07543,44,140,Current Account,9052.34,1,87,3163.93,True,7,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_07544,53,126,Current + Mortgage,2128.99,4,181,6464.31,True,11,False,False,0,False,0,3,False,High,True,False,0
IRLBANK_07545,29,86,Savings Account,34456.64,1,11,495.55,False,0,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_07546,28,3,Current Account,29456.46,1,199,7096.3,True,7,False,False,0,False,0,1,False,Medium,False,True,1
IRLBANK_07547,43,75,Current + Savings,2659.55,2,32,1232.86,True,7,False,False,0,False,0,1,True,High,False,False,0
IRLBANK_07548,38,154,Current + Savings,9985.44,2,200,7131.41,True,10,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_07549,43,146,Current + Mortgage,243.69,4,101,3655.48,False,0,False,False,0,False,1,2,False,High,True,True,0
IRLBANK_07550,42,139,Current + Savings,8766.99,3,175,6253.65,True,9,True,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07551,58,106,Current + Savings,7825.68,4,151,5411.0,True,10,False,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_07552,43,55,Savings Account,13814.95,2,5,284.88,False,0,False,True,35,False,0,1,True,Medium,False,False,1
IRLBANK_07553,27,115,Current Account,2903.44,2,26,1022.2,False,0,True,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_07554,48,7,Savings Account,16830.54,2,19,776.43,False,0,False,False,0,False,1,5,False,Low,False,True,0
IRLBANK_07555,35,147,Savings Account,15614.02,1,5,284.88,False,0,False,False,0,False,0,3,False,High,False,True,0
IRLBANK_07556,52,97,Savings Account,8859.68,1,9,425.33,False,0,True,True,9,True,3,2,False,Medium,False,False,1
IRLBANK_07557,46,159,Current + Savings,5114.35,2,183,6534.53,True,1,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_07558,51,48,Savings Account,7707.08,1,10,460.44,False,0,True,False,0,False,0,3,False,Medium,False,True,1
IRLBANK_07559,50,145,Current + Mortgage,10473.44,4,178,6358.98,True,2,True,True,35,True,3,2,False,Medium,True,False,0
IRLBANK_07560,56,132,Current + Mortgage,29591.89,3,155,5551.44,True,14,False,True,29,True,6,3,False,Medium,True,False,0
IRLBANK_07561,26,67,Current + Savings,1038.39,2,58,2145.73,True,3,True,False,0,False,0,1,False,High,False,True,0
IRLBANK_07562,33,54,Current + Savings,3004.22,3,187,6674.97,True,15,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_07563,57,70,Savings Account,12139.11,1,14,600.88,False,0,False,True,14,True,3,3,False,Low,False,False,1
